Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,RegistrationDate
0,144.0,yes,0,0.0,7.0,167.4,61,47.76,10.73,8.2,2023-11-21
false,175.0,yess,1,3.67,3.0,301.2,93,109.81,12.01,13.5,2023-04-19
false,142.0,yes,0,0.0,2.0,172.3,102,39.3,5.03,7.6,2023-12-04
False,90.0,yes,1,3.79,1.0,176.1,81,88.79,13.01,14.0,2024-12-01
No ,24.0,YES,0,0.0,1.0,180.8,117,53.98,12.82,10.2,2026-03-11
YES,83.0,no ,0,0.0,2.0,237.4,91,61.08,10.42,15.6,2025-01-24
0,74.0,YES,1,1.87,2.0,213.7,72,70.98,9.14,7.2,2025-03-23
No ,29.0,yes,0,0.0,2.0,178.9,121,58.24,15.68,4.1,
False,149.0,yess,0,0.0,1.0,222.1,123,55.45,8.22,11.3,2023-10-20
No ,89.0,yess,0,0.0,1.0,138.9,125,34.32,6.41,4.7,2024-12-09
0,100.0,yes,1,4.67,1.0,93.2,136,,9.75,17.5,2024-09-23
No,11.0,yes,0,0.0,0.0,211.9,149,54.57,10.59,8.3,2026-06-11
0,0.0,yes,0,0.0,1.0,126.8,96,34.79,7.16,7.5,2026-08-26
no,48.0,yess,0,0.0,,145.4,107,42.68,9.94,7.9,2025-09-24
False,13.0,yess,1,2.73,0.0,158.0,109,,11.08,10.3,2026-05-23
No,19.0,yes,0,0.0,2.0,238.3,105,55.83,8.66,8.6,2026-04-17
false,49.0,Yes,0,0.0,4.0,175.2,73,47.64,10.7,10.3,2025-09-15
si,134.0,yes,0,0.0,1.0,228.0,129,65.33,15.03,5.4,2024-01-28
0,75.0,yes,1,1.72,1.0,141.9,107,52.65,5.85,6.6,2025-03-18
No,58.0,no ,0,0.0,1.0,162.3,96,51.1,12.2,7.8,2025-07-13
1,73.0,Yes,0,0.0,6.0,119.8,48,32.73,6.36,8.2,2025-04-02
NO,140.0,no,0,0.0,1.0,219.2,110,50.71,7.76,8.3,2023-12-20
No,140.0,yes,0,0.0,,139.9,91,47.4,12.56,11.0,2023-12-18
false,51.0,yess,0,0.0,2.0,221.0,102,57.0,9.3,11.9,2025-08-31
no,95.0,Yes,0,0.0,2.0,156.1,118,41.39,8.46,11.9,2024-10-28
NO,35.0,yess,0,0.0,0.0,154.0,106,41.84,9.27,10.8,
0,151.0,yes,1,2.45,1.0,274.7,101,86.28,9.24,8.7,2023-09-30
yes,9.0,yes,0,0.0,7.0,134.0,107,42.77,10.38,8.7,2026-06-25
No,207.0,yes,1,2.69,0.0,141.3,95,69.15,10.36,10.2,2022-09-07
No,88.0,YES,1,2.64,1.0,176.5,85,67.55,6.73,9.6,2024-12-14
No ,109.0,yes ,0,0.0,1.0,209.5,104,49.76,6.05,9.6,2024-07-26
No ,67.0,yes ,0,0.0,1.0,228.2,121,61.32,13.36,13.0,2025-05-16
No ,170.0,yes,0,0.0,1.0,215.9,145,60.76,13.49,10.8,2023-05-23
si,162.0,Yes,1,2.99,4.0,130.2,114,69.77,10.4,11.1,2023-07-20
No,105.0,yess,0,0.0,1.0,150.0,105,42.95,9.92,9.2,2024-08-21
No,139.0,yes,1,4.0,1.0,130.4,106,80.99,11.83,14.6,2023-12-28
false,133.0,yes,0,0.0,1.0,210.9,86,49.61,8.26,13.2,2024-02-04
No,,No,0,0.0,0.0,68.0,110,43.19,16.89,12.3,
NO,205.0,yes,0,0.0,1.0,170.1,120,43.7,8.34,12.2,2022-09-23
SI,205.0,yes,0,0.0,6.0,128.5,115,41.41,10.77,6.2,2022-09-18
0,,yes,1,3.38,4.0,210.8,119,82.1,7.13,12.5,2025-04-15
No ,72.0,YES,0,0.0,2.0,112.6,107,37.84,11.05,9.0,2025-04-09
True,43.0,yess,0,0.0,3.0,247.6,96,65.31,12.98,12.7,2025-10-31
no,27.0,yes,0,0.0,3.0,209.2,86,48.97,6.58,9.5,2026-02-15
No,158.0,yes,1,2.05,3.0,146.7,112,60.37,8.04,7.8,2023-08-12
False,105.0,yes,0,0.0,1.0,182.1,82,53.18,12.41,9.6,2024-08-21
No,86.0,Yes,0,0.0,2.0,91.5,90,34.87,8.93,12.0,2024-12-28
NO,178.0,YES,0,0.0,2.0,45.8,125,26.47,8.33,10.6,2023-03-27
False,123.0,Yes,1,2.1,1.0,197.2,81,66.57,6.57,7.4,2024-04-17
No,196.0,yes,1,3.74,1.0,161.4,123,82.42,9.7,13.7,2022-11-19
false,137.0,yes ,0,0.0,2.0,177.4,77,48.87,10.29,9.0,2024-01-06
No,68.0,yes,1,3.41,0.0,194.7,70,84.16,9.46,12.7,
Si,130.0,Yes,0,0.0,1.0,286.4,43,62.88,8.32,8.7,2024-03-01
No,116.0,yes,0,0.0,2.0,130.2,102,40.58,10.11,13.0,2024-06-03
YES,167.0,yes,0,0.0,3.0,283.9,112,73.93,12.84,10.1,2023-06-12
No,51.0,yes,1,3.09,1.0,198.9,122,85.5,11.97,11.5,2025-09-03
no,113.0,yes,0,0.0,1.0,92.0,107,33.95,10.6,13.1,2024-06-26
si,,Yes,0,0.0,5.0,163.8,95,44.73,9.4,10.8,2024-02-17
No,17.0,yes,0,0.0,3.0,238.6,118,57.84,9.64,14.7,2026-04-25
yes,138.0,YES,0,0.0,0.0,291.6,142,67.88,10.77,9.8,2024-01-05
No,107.0,yes,0,0.0,3.0,158.3,87,51.97,12.34,12.2,2024-08-04
false,,no,1,2.56,0.0,213.0,138,75.24,7.27,9.4,
False,51.0,yes,0,0.0,1.0,177.3,61,54.22,12.69,8.4,
false,149.0,Yes,1,3.21,3.0,253.3,112,93.54,10.48,11.9,2023-10-18
NO,187.0,yes,0,0.0,2.0,116.6,93,33.15,7.56,9.6,2023-01-27
No ,11.0,yes,1,2.55,3.0,213.7,113,76.17,8.11,9.5,2026-06-09
NO,6.0,no ,1,2.15,0.0,130.4,92,57.35,8.21,8.1,2026-07-17
false,67.0,yes,1,0.65,0.0,177.6,83,56.89,11.25,2.2,2025-05-16
no,178.0,yes,0,0.0,1.0,94.2,129,40.55,12.97,6.9,2023-03-31
no,202.0,Yes,1,2.7,2.0,89.8,125,56.97,8.81,9.6,2022-10-09
No,50.0,yess,0,,3.0,130.5,72,35.95,7.84,14.5,2025-09-09
SI,147.0,yes,0,0.0,2.0,290.6,101,70.48,12.84,11.7,2023-10-28
no,88.0,yes ,1,0.7,1.0,200.1,96,55.61,8.26,2.4,2024-12-16
False,20.0,yess,0,0.0,2.0,227.8,92,54.98,9.21,8.7,2026-04-09
no,85.0,yes,1,1.83,1.0,164.2,109,,10.58,6.5,2025-01-10
No,179.0,yes,0,0.0,1.0,147.1,97,41.9,9.71,11.1,2023-03-18
True,0.0,n0,0,0.0,,272.8,66,71.84,13.31,12.0,2026-08-23
NO,7.0,yess,0,0.0,0.0,174.3,105,47.77,8.48,8.3,2026-07-10
No,80.0,yes,0,0.0,0.0,183.3,120,41.61,6.0,11.0,2025-02-14
NO,17.0,yes ,0,0.0,2.0,170.7,79,38.65,5.51,11.9,2026-04-26
false,2.0,yes,0,0.0,1.0,228.2,81,52.96,8.15,8.1,2026-08-09
NO,78.0,yess,0,0.0,3.0,101.5,97,29.08,7.29,10.1,2025-02-26
False,45.0,yess,0,0.0,6.0,173.9,85,52.27,12.65,5.9,
Yes,150.0,yes,0,0.0,0.0,300.8,126,71.03,11.41,13.7,2023-10-13
False,86.0,no ,0,0.0,2.0,158.4,123,42.94,8.76,10.1,2024-12-30
No,124.0,yes ,1,3.3,1.0,182.0,110,91.46,15.67,12.2,2024-04-07
No,130.0,YES,0,0.0,0.0,217.0,95,63.79,13.26,4.6,2024-02-28
no,60.0,yes,0,0.0,1.0,110.5,72,29.06,5.83,15.9,2025-06-30
No,87.0,yes,0,0.0,2.0,177.9,102,49.62,10.05,8.4,2024-12-25
No,119.0,yes,0,0.0,0.0,117.0,98,35.69,9.73,12.2,2024-05-17
False,15.0,Yes,0,,1.0,150.8,143,43.29,9.75,14.9,2026-05-12
Yes,60.0,Yes,0,0.0,0.0,113.5,95,37.41,10.39,13.8,2025-07-01
No,65.0,yes ,0,0.0,2.0,163.3,128,38.79,6.19,2.9,2025-05-26
no,82.0,yes,0,0.0,1.0,163.9,79,46.08,8.47,6.1,2025-01-26
No,156.0,yes,0,0.0,1.0,275.2,113,57.17,5.91,11.6,2023-08-26
YES,39.0,YES,0,0.0,3.0,264.6,105,61.8,7.83,13.8,2025-11-25
NO,25.0,yes,0,0.0,1.0,197.3,67,57.54,13.19,9.1,2026-03-05
No,104.0,Yes,0,0.0,2.0,220.4,107,54.93,9.98,9.4,2024-08-27
No,41.0,yess,1,3.83,1.0,311.6,89,108.09,10.03,14.2,2025-11-08
no,12.0,n0,0,0.0,1.0,156.8,71,53.15,15.26,2.1,
No,81.0,no,0,0.0,1.0,189.3,99,48.37,8.03,12.9,2025-02-01
NO,28.0,Yes,0,0.0,3.0,195.2,133,49.95,9.29,9.9,2026-02-11
False,38.0,Yes,1,1.35,2.0,184.9,75,59.18,8.82,5.0,2025-12-02
No,187.0,yes,0,0.0,0.0,192.1,127,50.67,10.2,13.7,2023-01-27
No ,,yes,1,3.44,3.0,201.5,87,84.97,10.39,12.7,2024-10-28
0,143.0,NO,1,2.95,1.0,172.3,106,72.95,7.63,11.1,2023-11-27
No,51.0,yes,0,0.0,2.0,238.1,77,60.68,11.48,5.3,2025-08-30
NO,44.0,yes,1,0.1,1.0,130.7,114,36.31,8.16,0.0,2025-10-21
No,131.0,Yes,1,1.31,1.0,240.0,66,69.07,8.57,5.0,2024-02-17
False,110.0,yes,0,0.0,0.0,153.7,70,47.45,12.2,12.7,2024-07-19
No,12.0,yes ,0,0.0,3.0,130.5,102,43.32,12.35,5.1,2026-05-31
No ,19.0,YES,1,4.47,2.0,207.6,110,90.19,5.82,16.6,2026-04-17
NO,5.0,yes,1,3.42,,140.9,73,76.78,10.5,12.5,2026-07-22
YES,9.0,no,0,0.0,4.0,145.1,103,49.79,14.83,11.1,2026-06-23
No,193.0,Yes,0,0.0,1.0,112.8,104,31.4,6.39,9.2,2022-12-11
No,97.0,yes,0,0.0,1.0,43.9,123,25.77,10.49,11.4,2024-10-16
0,115.0,yess,0,0.0,2.0,188.7,102,51.07,9.77,9.9,2024-06-14
Si,148.0,n0,0,0.0,0.0,291.5,79,65.45,9.5,14.6,2023-10-26
0,88.0,yes,0,0.0,0.0,176.4,61,48.03,10.04,11.3,2024-12-15
no,132.0,yess,1,,2.0,209.0,73,70.87,9.2,6.9,2024-02-11
Si,141.0,yess,0,0.0,2.0,129.1,100,42.59,11.42,9.3,2023-12-11
False,22.0,yes,1,,1.0,201.3,79,65.99,6.5,7.6,2026-03-25
1,112.0,yes,1,,1.0,174.5,103,87.79,12.35,13.6,2024-07-03
False,116.0,yes,0,0.0,0.0,134.3,114,38.4,8.26,9.6,
NO,155.0,yes,0,0.0,2.0,184.2,103,50.09,10.91,8.5,2023-09-05
0,108.0,yes,0,0.0,3.0,157.5,103,45.2,10.51,10.2,2024-07-30
No ,132.0,YES,0,0.0,2.0,197.0,93,53.23,10.51,10.3,2024-02-16
No,5.0,yes,0,0.0,1.0,173.6,99,48.14,10.75,11.5,2026-07-24
Si,47.0,yes,0,0.0,0.0,301.9,105,67.76,9.45,8.4,2025-09-29
no,96.0,Yes,0,0.0,2.0,198.5,88,57.71,12.51,11.3,2024-10-23
No,203.0,yes,0,0.0,0.0,208.3,124,52.86,9.83,8.6,2022-10-03
True,57.0,yes,0,0.0,2.0,328.3,67,74.16,8.8,10.5,2025-07-25
No,32.0,Yes,0,0.0,2.0,189.5,98,55.77,12.78,7.3,2026-01-15
No,76.0,yes,0,0.0,3.0,217.8,115,55.89,10.78,12.0,2025-03-13
1,154.0,yes,0,0.0,1.0,286.6,41,63.75,8.44,8.6,2023-09-10
No,157.0,yes,0,0.0,2.0,194.2,122,56.78,12.03,9.6,2023-08-25
No,87.0,yes ,1,2.97,2.0,100.4,57,65.27,10.24,11.3,2024-12-27
NO,177.0,yess,0,0.0,1.0,182.1,89,46.96,7.65,7.3,2023-04-03
No,95.0,yes,0,0.0,2.0,84.1,76,39.82,12.88,7.5,2024-11-01
no,49.0,yess,0,0.0,2.0,190.6,74,52.94,10.87,9.9,2025-09-15
0,132.0,yes,0,0.0,1.0,149.5,119,46.01,11.52,12.2,2024-02-16
No,,yess,0,0.0,3.0,222.0,102,57.71,11.74,9.8,2025-12-18
false,24.0,yes,0,0.0,0.0,192.0,122,51.35,8.68,10.4,2026-03-08
No ,123.0,no,1,2.91,1.0,245.5,55,96.72,14.61,10.8,2024-04-17
No,118.0,yes,0,0.0,2.0,168.1,115,49.32,9.65,10.1,2024-05-21
No,5.0,yes,0,0.0,0.0,177.7,62,48.03,9.96,11.1,2026-07-23
No,195.0,yes,0,0.0,1.0,203.3,51,58.28,11.49,12.0,2022-12-01
false,24.0,yes ,0,0.0,0.0,150.7,90,44.58,9.26,10.8,2026-03-11
No,166.0,YES,0,0.0,3.0,191.7,92,49.61,10.34,10.2,2023-06-18
No,15.0,yes,1,2.86,1.0,173.1,114,77.67,12.11,10.7,2026-05-09
false,151.0,YES,0,0.0,5.0,194.8,83,49.9,9.44,8.9,2023-10-05
true,16.0,no ,0,0.0,2.0,283.2,60,65.59,9.33,10.9,
Si,64.0,YES,0,,1.0,261.0,116,67.86,13.56,9.4,2025-06-05
No,166.0,yes,1,2.53,0.0,197.3,115,73.19,7.67,9.3,2023-06-20
No ,85.0,yes,0,0.0,150.0,207.3,65,55.78,12.06,11.7,2025-01-04
No,71.0,yes,0,0.0,1.0,213.9,67,56.09,10.91,5.2,2025-04-14
No ,192.0,yes,1,1.99,2.0,163.7,79,,13.8,7.5,2022-12-20
0,125.0,yes,0,0.0,0.0,263.1,105,58.89,9.15,3.4,2024-03-30
False,136.0,YES,1,2.79,1.0,169.8,103,73.36,9.51,10.2,2024-01-15
NO,72.0,Yes,1,2.48,1.0,241.2,95,78.58,7.92,8.9,2025-04-08
True,103.0,yes,0,0.0,4.0,297.8,99,69.12,10.85,11.4,2024-09-06
Si,188.0,yes,0,0.0,1.0,216.7,92,,10.97,10.3,2023-01-18
No,89.0,yes ,1,3.63,1.0,133.0,62,75.33,9.19,13.6,2024-12-09
No,40.0,yess,1,3.93,,281.7,103,107.08,11.36,14.5,2025-11-17
No,45.0,yes,0,0.0,1.0,113.9,90,32.89,7.89,6.2,2025-10-14
0,189.0,yes ,0,0.0,2.0,180.1,76,49.44,10.55,9.1,2023-01-10
1,85.0,YES,0,0.0,5.0,131.1,99,39.13,8.77,8.0,
si,121.0,yes,0,0.0,2.0,216.9,87,65.04,14.04,10.3,2024-04-30
1,22.0,yes,0,0.0,1.0,243.0,97,,12.59,13.7,2026-03-25
No,26.0,YES,0,0.0,2.0,91.5,89,33.68,9.65,9.0,2026-02-25
No,193.0,Yes,0,0.0,0.0,115.9,124,,4.1,11.9,2022-12-16
NO,120.0,yes,0,0.0,1.0,161.9,81,45.81,8.36,6.3,2024-05-10
false,90.0,yes,1,3.32,,186.7,93,79.19,8.97,12.2,2024-12-05
No ,138.0,yes,0,0.0,1.0,155.1,109,52.66,13.02,10.9,2024-01-05
No,157.0,yes ,0,0.0,2.0,100.5,98,43.09,15.38,7.6,2023-08-21
No ,173.0,yes ,0,0.0,2.0,138.7,77,40.97,10.09,11.1,2023-05-05
False,,Yes,1,2.37,0.0,180.6,104,73.34,11.45,8.5,
False,17.0,yess,1,3.67,2.0,120.8,85,75.15,10.64,13.3,2026-05-01
No,42.0,yes,1,1.64,0.0,97.2,97,50.72,10.52,6.0,2025-11-05
No,77.0,yes,0,0.0,0.0,103.0,91,34.77,9.84,14.6,2025-03-04
yes,203.0,yes ,0,0.0,6.0,107.9,70,,12.08,5.3,2022-10-05
NO,146.0,yes ,0,0.0,1.0,184.3,109,42.15,5.75,13.3,2023-11-09
0,188.0,yes,1,2.53,0.0,197.1,115,72.03,7.43,9.3,2023-01-17
NO,141.0,Yes,0,0.0,0.0,213.7,95,63.23,13.28,4.6,2023-12-14
false,142.0,YES,0,0.0,0.0,184.6,83,44.26,7.81,12.0,2023-12-02
No,160.0,yes,1,0.7,0.0,180.1,85,56.77,11.13,2.4,2023-07-31
SI,96.0,Yes,0,0.0,0.0,170.3,108,59.34,17.33,11.0,2024-10-24
false,71.0,YES,0,0.0,0.0,193.6,105,57.54,14.5,5.6,2025-04-14
No,109.0,YES,0,0.0,1.0,167.0,84,38.05,2.95,7.4,2024-07-23
false,108.0,YES,1,3.18,1.0,116.0,102,63.63,7.2,11.8,2024-07-27
False,34.0,no,0,0.0,1.0,169.8,113,53.36,13.59,8.6,2025-12-27
No ,29.0,yes,1,3.63,1.0,159.8,91,69.65,4.21,13.4,2026-02-04
No ,127.0,yess,0,0.0,0.0,172.6,101,53.76,13.87,15.3,2024-03-16
NO,92.0,yes,0,0.0,0.0,158.4,95,43.96,8.39,10.3,2024-11-16
No,100.0,YES,0,0.0,0.0,223.4,101,50.79,7.34,8.0,2024-09-26
Yes,167.0,yes,0,0.0,0.0,304.8,105,67.76,9.52,8.5,2023-06-12
false,73.0,yes,1,3.7,2.0,184.7,65,85.9,10.61,13.3,2025-04-02
SI,204.0,yes ,0,0.0,1.0,80.3,106,29.78,9.42,7.4,2022-09-27
No,73.0,yes,0,0.0,0.0,80.2,116,30.81,9.77,10.9,2025-04-01
No ,72.0,Yes,0,0.0,1.0,165.1,119,49.01,12.39,9.2,2025-04-07
No,37.0,yes ,1,2.48,3.0,226.6,118,79.32,9.06,9.5,2025-12-09
si,109.0,yess,0,0.0,2.0,97.6,91,32.15,7.01,10.9,2024-07-24
No ,67.0,yes,0,0.0,1.0,184.1,86,49.93,8.48,9.6,2025-05-15
False,108.0,yes,0,0.0,1.0,231.4,76,57.44,7.72,10.5,2024-07-30
Yes,141.0,NO,1,3.69,1.0,172.3,119,86.51,11.26,14.0,2023-12-14
No ,96.0,yess,0,,3.0,180.5,111,46.48,8.56,11.3,2024-10-20
false,,yess,1,2.8,1.0,162.1,103,72.34,9.53,10.3,
Yes,71.0,yes,0,0.0,2.0,227.1,120,66.36,13.86,9.9,2025-04-13
0,70.0,yes,1,3.76,2.0,216.4,98,93.52,10.66,13.6,2025-04-21
No,24.0,yes,0,0.0,1.0,230.0,100,54.17,8.53,9.9,2026-03-10
No,87.0,yess,0,0.0,0.0,99.0,93,30.91,7.74,13.2,2024-12-24
No,61.0,YES,0,0.0,1.0,187.0,100,50.19,9.99,12.6,2025-06-25
Yes,171.0,No,0,0.0,4.0,125.9,105,33.55,6.5,6.4,2023-05-14
0,170.0,yes,1,3.17,1.0,174.5,106,78.11,9.74,11.8,2023-05-21
false,59.0,yes,0,0.0,2.0,201.0,91,45.52,5.97,5.9,2025-07-08
false,107.0,Yes,0,0.0,1.0,186.5,78,48.04,9.16,4.3,2024-08-07
No,151.0,yes,0,0.0,1.0,242.5,126,60.81,10.55,0.0,2023-10-02
No,,yes,0,0.0,2.0,159.4,101,38.84,7.08,12.3,2026-05-19
No ,183.0,yes,0,0.0,0.0,226.9,116,53.84,9.57,10.3,2023-02-24
No,112.0,Yes,0,0.0,3.0,144.5,71,40.83,9.23,13.1,2024-06-29
No,23.0,yes,1,1.61,2.0,121.1,102,60.11,13.91,5.9,2026-03-19
No ,159.0,yess,0,0.0,,189.9,85,47.66,8.68,10.0,2023-08-05
NO,168.0,yes ,0,0.0,2.0,223.9,92,61.22,10.78,9.1,2023-06-07
no,17.0,yess,1,2.71,1.0,189.0,67,78.19,10.71,9.9,2026-04-25
No,111.0,yes ,1,2.63,5.0,261.8,69,95.33,13.83,9.6,2024-07-12
yes,96.0,yes,0,0.0,2.0,274.8,137,67.32,11.32,12.9,2024-10-24
no,140.0,YES,0,0.0,0.0,275.0,110,52.27,2.67,10.9,2023-12-19
No,,No,0,0.0,4.0,199.5,127,47.96,7.71,9.8,
No,57.0,YES,0,0.0,2.0,147.7,103,47.6,11.22,12.8,
No,36.0,No,0,0.0,1.0,236.7,131,60.05,9.82,8.6,2025-12-13
no,158.0,yes,0,0.0,0.0,105.7,111,,2.23,12.9,
1,1.0,yes,0,0.0,1.0,255.7,124,66.68,13.68,11.2,2026-08-19
no,27.0,Yes,0,,2.0,243.2,115,55.37,8.4,11.2,2026-02-19
yes,25.0,yes,0,0.0,4.0,152.4,83,42.18,8.96,5.9,2026-03-03
0,204.0,yes,1,2.73,1.0,93.3,83,59.6,9.03,10.3,2022-09-29
no,166.0,yes,0,0.0,4.0,242.9,91,53.39,6.08,8.4,2023-06-19
No ,58.0,yes,0,0.0,3.0,196.7,70,55.26,10.87,12.7,2025-07-17
False,47.0,yes,1,3.03,1.0,93.5,106,67.89,12.71,11.0,2025-10-02
No,170.0,yes,0,0.0,2.0,103.4,72,41.61,14.13,13.2,2023-05-21
No,64.0,yes,1,1.8,3.0,215.0,76,75.52,12.55,6.5,2025-06-05
No ,36.0,yes,0,0.0,0.0,179.9,116,48.35,7.89,9.7,
No,186.0,yes,1,3.19,3.0,117.9,120,71.51,11.8,11.6,2023-02-01
false,192.0,yes,0,0.0,1.0,152.0,97,44.23,10.42,5.0,2022-12-20
no,119.0,yess,0,0.0,1.0,91.1,117,42.07,12.59,10.3,2024-05-15
no,24.0,no ,0,,3.0,57.2,97,26.95,10.0,6.4,2026-03-11
False,27.0,yes,0,0.0,2.0,129.4,78,40.43,9.28,11.2,2026-02-20
No,1.0,YES,0,0.0,0.0,112.5,132,36.03,10.03,10.0,2026-08-15
No,100.0,yes,1,3.17,0.0,300.5,83,95.66,8.15,11.7,2024-09-27
no,74.0,YES,0,0.0,0.0,130.1,109,37.34,9.37,8.5,2025-03-28
No ,149.0,yes,1,3.42,4.0,208.5,118,,7.03,12.5,2023-10-18
0,36.0,Yes,1,1.91,2.0,112.5,96,62.18,13.49,7.1,2025-12-18
No,204.0,YES,0,0.0,0.0,86.3,93,32.04,9.71,10.0,2022-09-29
1,8.0,yes,0,0.0,1.0,268.9,100,69.76,11.78,8.5,2026-07-02
No,20.0,Yes,0,0.0,0.0,215.8,81,68.58,16.07,4.2,2026-04-09
true,68.0,no,0,0.0,2.0,114.5,113,41.7,10.48,13.8,2025-05-09
No,206.0,yes,1,2.74,2.0,95.9,94,68.37,14.59,10.1,2022-09-16
No ,139.0,yess,0,0.0,3.0,118.9,136,35.17,9.05,6.1,2023-12-29
No,22.0,YES,0,0.0,2.0,51.5,106,31.33,11.55,10.4,2026-03-26
No,90.0,yes ,0,0.0,3.0,233.9,101,54.26,8.33,9.8,2024-12-02
no,23.0,n0,0,0.0,1.0,264.8,120,60.83,9.19,10.4,2026-03-15
No ,57.0,yes,0,0.0,0.0,125.9,65,44.1,13.04,13.4,2025-07-23
No ,5.0,yes,0,,0.0,184.5,95,50.24,10.6,8.0,2026-07-23
No,140.0,yes,0,0.0,0.0,203.8,95,,12.81,12.1,2023-12-16
0,91.0,yes ,0,0.0,1.0,204.9,86,43.36,4.4,11.6,2024-11-26
NO,179.0,yes,0,0.0,3.0,114.0,108,35.82,9.38,14.1,"Mar 21, 2023"
No,165.0,yes,0,0.0,1.0,202.9,94,49.09,8.43,7.8,2023-06-27
NO,107.0,yes,0,0.0,0.0,186.2,127,49.3,8.19,9.2,2024-08-09
No,186.0,yes ,0,0.0,1.0,170.4,117,48.28,10.82,11.8,2023-01-29
no,115.0,yes,0,0.0,1.0,159.4,105,52.21,14.67,9.1,2024-06-12
no,161.0,yes,1,0.78,,144.6,87,42.55,5.7,2.9,2023-07-25
No,29.0,yes,1,3.16,1.0,163.6,100,83.3,13.65,11.6,2026-01-31
No,126.0,Yes,0,0.0,1.0,125.0,87,33.44,7.32,10.8,2024-03-28
No,189.0,yes,0,0.0,150.0,124.3,82,45.68,14.25,10.0,2023-01-12
No,183.0,yess,0,,1.0,192.2,106,,10.26,12.5,2023-02-20
No,80.0,yes,0,0.0,0.0,146.6,101,48.74,14.3,12.1,2025-02-08
no,41.0,yes,1,,2.0,139.8,105,52.72,8.1,5.6,2025-11-08
No,81.0,yes,0,0.0,0.0,145.8,121,39.8,8.63,8.2,2025-02-07
no,49.0,yes ,0,0.0,1.0,154.5,87,51.17,13.74,9.3,2025-09-18
No,45.0,yess,0,0.0,0.0,177.0,72,51.12,11.61,11.9,2025-10-11
False,106.0,yes,1,2.5,0.0,197.3,114,71.13,7.58,9.3,
No,83.0,yes,1,3.34,1.0,201.5,100,79.77,7.19,12.3,2025-01-23
no,194.0,yes,0,0.0,0.0,152.5,118,50.59,12.05,10.6,2022-12-08
False,198.0,Yes,0,0.0,0.0,147.2,76,35.49,5.58,6.8,2022-11-09
Yes,10.0,No,0,0.0,1.0,255.3,128,56.03,7.06,12.1,2026-06-14
No ,85.0,YES,0,0.0,0.0,116.1,124,27.04,4.18,12.3,
no,167.0,yes,1,2.29,1.0,213.0,98,71.64,6.78,8.6,2023-06-14
No,63.0,yess,1,2.16,1.0,206.5,115,73.71,9.28,8.0,
0,148.0,no,0,0.0,1.0,219.1,110,51.41,7.77,8.3,2023-10-24
No,77.0,yes,1,2.84,0.0,260.4,122,86.98,8.37,10.7,2025-03-04
No,59.0,yes,0,0.0,2.0,168.9,90,46.07,7.64,11.6,2025-07-09
No,134.0,yes,1,2.96,0.0,169.6,108,70.48,6.75,10.9,2024-01-29
No,83.0,yes,0,0.0,2.0,167.0,96,44.02,8.7,13.4,2025-01-22
false,99.0,yes,1,2.01,2.0,175.8,69,67.63,10.61,7.2,2024-10-02
No,10.0,Yes,0,0.0,3.0,191.9,107,59.12,13.51,7.7,2026-06-17
false,99.0,yes ,0,0.0,1.0,85.7,132,36.25,12.33,11.3,28/09/2024
No ,62.0,yes,0,0.0,2.0,215.4,97,47.1,5.95,11.9,2025-06-19
False,198.0,yess,0,0.0,1.0,148.7,115,49.25,13.9,12.3,2022-11-08
No,182.0,yes,1,4.65,2.0,194.3,63,101.22,12.78,17.1,2023-03-02
No,183.0,yes ,0,0.0,0.0,208.8,80,52.84,9.63,11.5,2023-02-19
no,108.0,yes,0,0.0,3.0,205.0,108,57.27,12.96,7.8,2024-07-27
0,11.0,yes,0,0.0,,170.3,83,42.56,8.35,12.7,2026-06-06
No,102.0,yes,0,0.0,1.0,173.8,102,41.44,6.64,11.6,2024-09-08
NO,158.0,yes,1,2.89,1.0,155.1,75,,8.24,10.7,2023-08-17
No,74.0,yess,0,0.0,2.0,176.8,79,47.21,9.95,9.6,2025-03-26
si,191.0,No,0,0.0,0.0,217.9,57,49.78,5.76,12.4,2022-12-30
0,46.0,yess,0,0.0,2.0,94.9,120,39.86,12.74,14.2,2025-10-04
1,65.0,Yes,0,0.0,1.0,264.9,114,64.64,9.31,6.3,2025-05-25
No,35.0,yes,0,0.0,1.0,52.6,68,24.98,8.92,10.1,2025-12-21
No,170.0,yes ,1,1.95,1.0,263.6,100,77.65,7.96,7.4,2023-05-26
false,20.0,YES,0,0.0,2.0,127.7,78,41.32,9.45,11.3,2026-04-10
NO,40.0,yes,0,0.0,2.0,129.9,104,46.96,13.94,13.9,2025-11-15
0,169.0,yes ,1,2.54,1.0,155.2,83,65.78,8.15,9.6,2023-05-31
0,28.0,YES,0,0.0,4.0,238.5,64,57.13,9.34,11.7,
No,135.0,no,0,0.0,1.0,204.9,81,54.29,9.48,9.1,2024-01-23
NO,6.0,YES,1,1.13,0.0,164.0,103,52.05,6.79,4.2,2026-07-16
False,3.0,yes ,0,0.0,1.0,130.0,93,46.82,13.58,7.0,2026-08-07
No,117.0,yes ,1,3.74,1.0,161.8,122,81.87,9.68,13.6,2024-05-31
No,114.0,yess,0,0.0,2.0,202.8,92,45.33,5.79,6.0,2024-06-21
